,ID,done,Name,rss,tags,region,status,notes,last_scraped,total_scraped,element_name,attribute_name,attribute_content,URL,Projects
370,380837,,Skanska,,,,,,,,,,,http://influencemap.org/company/Skanska-389fa24697a1e119e118358892a5900c,Climate Change
371,393003,,NRG Energy,,,,,,,,,,,http://influencemap.org/company/NRG-Energy-87def577abc38fd8c082b0617ca8cc50,Climate Change
372,395231,,Colgate-Palmolive,,,,,,,,,,,http://influencemap.org/company/Colgate-Palmoliv-8df0c539f66b58adc7672a038c1a6548,"Climate Change, Climate Change"
373,397587,done,Devon Energy,https://investors.devonenergy.com/rss/pressrelease.aspx,,,,,,,div,class,PaneContent,http://influencemap.org/company/Devon-Energy-fac60f4e6a741eb74d01405dd722234b,Climate Change
374,403116,done,HSBC,,,,,,,,,,,http://influencemap.org/company/HSBC-Holdings-1de7d9c226f74109101a5de37abcc0fc,"Sustainable Finance, Engagement Analysis, Finance and Climate"
375,403195,done,BNP Paribas,,,,,,,,,,,http://influencemap.org/company/BNP-Paribas-2fc34d531bc028543aa6487d2fb55a08,"Sustainable Finance, Engagement Analysis, Finance and Climate"
376,403274,done,Allianz,,,,,,,,,,,http://influencemap.org/company/Allianz-2906a458cbce6824fd83c289dbeee3e0,"Sustainable Finance, Engagement Analysis, Finance and Climate"
377,403353,done,Santander,http://investors.santanderconsumerusa.com/rss/pressrelease.aspx,,,,,,,div,class,module_body,http://influencemap.org/company/Banco-Santander-a48f3abb68f0e4aec9a272d3ed5be15a,"Sustainable Finance, Finance and Climate, Engagement Analysis, Engagement Analysis, Engagement Analysis"
378,403432,done,AXA,https://www.axa.com/en/rss,,,,,,,main,role,main,http://influencemap.org/company/AXA-Group-b9fa3b893c5f7a927a65af52091a31fc,"Sustainable Finance, Engagement Analysis, Finance and Climate"
379,403511,done,ING,https://www.ing.com/news.rss,,,,,,,div,class,content-article,http://influencemap.org/company/ING-Group-72e4c6db0a8aae4dbc1727bef55e5b1f,"Sustainable Finance, Finance and Climate, Engagement Analysis"
380,403590,done,Intesa Sanpaolo,,,,,,,,,,,http://influencemap.org/company/Intesa-Sanpaolo-de9894276233e172602de5e2a62271e2,Sustainable Finance
381,403669,done,Prudential,https://news.prudential.com/feeds/prudential-featured-stories.xml,,,,,,,div,id,tek-site,http://influencemap.org/company/Prudential-da1e4e3e63844ddd08e0b7a92252c2bf,"Sustainable Finance, Engagement Analysis, Finance and Climate"
382,403748,done,Lloyds Banking Group,,,,,,,,,,,http://influencemap.org/company/Lloyds-Banking-Group-3f5de1c102d061ef3a2a022471a95ef6,"Sustainable Finance, Finance and Climate"
383,403827,done,Zurich Insurance,,,,,,,,,,,http://influencemap.org/company/Zurich-Insurance-Group-a717fd6195659a306d5d2497253400f7,Sustainable Finance
384,403906,done,UniCredit,,,,,,,,,,,http://influencemap.org/company/UniCredit-Group-3ff9f7ebf380cceca71f2de82729c89d,Sustainable Finance
385,403985,done,BBVA,,,,,,,,,,,http://influencemap.org/company/BBVA-Banco-Bilbao-Vizcaya-Argentaria-d2255c895f639ac6e2020a9838f82748,Sustainable Finance
386,404064,done,Chubb,https://investors.chubb.com/rss/pressrelease.aspx,,,,,,,div,class,ModuleBody,http://influencemap.org/company/Chubb-4a6eee8bd748792edb6c72795e24dbb1,Sustainable Finance
387,404143,done,Generali,,,,,,,,,,,http://influencemap.org/company/Generali-Group-15ff243114e6d8fadf1b9adb0a57e42f,Sustainable Finance
388,404222,done,Credit Agricole,,,,,,,,,,,http://influencemap.org/company/Credit-Agricole-8f9efc55dd2c4409f8a19350c17fd121,"Sustainable Finance, Engagement Analysis, Finance and Climate"
389,404301,done,Société Générale,,,,,,,,,,,http://influencemap.org/company/Soci-t-G-n-rale-0d6dbbc3f47e77e66d2a40c54d077e72,"Sustainable Finance, Finance and Climate, Engagement Analysis"
390,404380,done,UBS,https://www.ubs.com/global/en/media/_jcr_content/mainpar/toplevelgrid_1664602674/col1/searchdrivenactivity_1097886631.rss.xml,,,,,,,div,id,main,http://influencemap.org/company/UBS-Group-c6025ebf50c31ab0f4ae8c0b95b0e682,"Sustainable Finance, Engagement Analysis, Finance and Climate"
391,404459,done,Royal Bank of Scotland Group,,,,,,,,,,,http://influencemap.org/company/Royal-Bank-of-Scotland-Group-49157c252fccefbe26a4fffb7cd99d43,Sustainable Finance
392,404538,done,Aviva,,,,,,,,,,,http://influencemap.org/company/Aviva-e4fd82803f0b1a07550acf2854cdc54b,"Sustainable Finance, Engagement Analysis"
393,404617,done,Legal & General,,,,,,,,,,,http://influencemap.org/company/Legal-General-Group-1a792f0058ecfa816dc55c9119878fe8,"Sustainable Finance, Engagement Analysis"
394,404696,done,BlackRock,https://www.blackrockbkcc.com/rss/news-releases.xml?items=15,,,,,,,div,class,node__content,http://influencemap.org/company/BlackRock-f3dcafffa2ab437101eda05738f9bd77,"Sustainable Finance, Engagement Analysis, Climate Change, Finance and Climate"
395,404775,done,Vanguard,https://investornews.vanguard/feed/,,,,,,,div,class,post-content,http://influencemap.org/company/The-Vanguard-Group-89ea85b297b02aa70cf265fd2e6f363b,"Sustainable Finance, Engagement Analysis"
396,404854,done,State Street,,,,,,,,,,,http://influencemap.org/company/State-Street-Corporation-f7955ad70ed0b12532da311eb811cebf,"Sustainable Finance, Engagement Analysis"
397,404933,done,BNY Mellon,,,,,,,,,,,http://influencemap.org/company/BNY-Mellon-dfd7af5981b2104012b62f1d0a689df1,"Sustainable Finance, Engagement Analysis, Climate Change"
398,405012,done,JPMorgan Chase,https://jpmorganchaseco.gcs-web.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/J-P-Morgan-d321a17da1ee575e58c9879a8aaa61de,"Sustainable Finance, Engagement Analysis, Climate Change, Climate Change, Finance and Climate"
399,412265,done,Schneider Electric,,,,,,,,,,,http://influencemap.org/company/Schneider-Electric-d2aff0370d31187336625e9f61917f2d,Climate Change
400,412569,done,Amundi,,,,,,,,,,,http://influencemap.org/company/Amundi-34a77895c077b9e28cf8563c4a6496ea,Sustainable Finance
401,412648,done,Goldman Sachs,,,,,,,,,,,http://influencemap.org/company/Goldman-Sachs-0fa8375269f8b6cc487e435da637b393,"Sustainable Finance, Engagement Analysis, Climate Change, Finance and Climate"
402,412727,done,Natixis,,,,,,,,,,,http://influencemap.org/company/Natixis-c1550f609add46001784f78da8ff37ef,"Sustainable Finance, Engagement Analysis"
403,412806,done,T. Rowe Price,https://troweprice.gcs-web.com/rss/news-releases.xml,,,,,,,div,class,xn-content,http://influencemap.org/company/T-Rowe-Price-bed8280ffbd92c793ec6e50da0782ba2,"Sustainable Finance, Engagement Analysis"
404,412885,done,TIAA,,,,,,,,,,,http://influencemap.org/company/Nuveen-e2e1f2820866ea6207dc879a25456882,"Sustainable Finance, Engagement Analysis"
405,412964,done,Northern Trust,,,,,,,,,,,http://influencemap.org/company/Northern-Trust-6a444bbbee2f31976f08f7ac71ef92e0,"Sustainable Finance, Engagement Analysis"
406,413043,done,Invesco,,,,,,,,,,,http://influencemap.org/company/Invesco-7270628015c59fe8b342b346860eb361,"Sustainable Finance, Engagement Analysis"
407,413122,done,Deutsche Bank,http://www.dbresearch.com/PROD/RPS_EN-PROD/RSS_GROUP_HOME_EN.calias,,,,,,,div,class,aktp-doc,http://influencemap.org/company/Deutsche-Bank-a5383ed2c795be0db9ff9d362f69b4bc,"Sustainable Finance, Engagement Analysis, Finance and Climate"
408,413201,done,Standard Life Aberdeen,,,,,,,,,,,http://influencemap.org/company/Standard-Life-Aberdeen-e3e8b9d79066f08d2e2cbb4bdd1b26e9,Sustainable Finance
409,413280,done,Franklin Templeton Investments,,,,,,,,,,,http://influencemap.org/company/Franklin-Templeton-Investments-f612223f78d2182ebf063bc509c5f914,"Sustainable Finance, Engagement Analysis"
410,413359,done,Dimensional Fund Advisors,,,,,,,,,,,http://influencemap.org/company/Dimensional-Fund-Advisors-146a5176f14ca3df3134f9c7cdebaae1,Sustainable Finance
411,413438,done,Schroders,https://www.schroders.com/en/insights/rss/,,,,,,,div,id,mainBody,http://influencemap.org/company/Schroder-Investment-Management-a8ffda8f564506f44a90a9eb6ea19e12,Sustainable Finance
412,413517,done,APG,,,,,,,,,,,http://influencemap.org/company/APG-f5cad2a714a5b8ca0d52b8cd86ee444f,Sustainable Finance
413,413596,done,Groupe BPCE,,,,,,,,,,,http://influencemap.org/company/Groupe-BPCE-667265f63603956936204317098c93f8,"Sustainable Finance, Engagement Analysis"
414,413675,done,Barclays,,,,,,,,,,,http://influencemap.org/company/Barclays-9a579a217972c79cd6a1201abe134c5a,"Sustainable Finance, Finance and Climate, Engagement Analysis"
415,413754,done,Credit Suisse,,,,,,,,,,,http://influencemap.org/company/Credit-Suisse-a8bf7586cf86974670402ba55b0af166,"Sustainable Finance, Engagement Analysis"
416,413833,done,Standard Chartered,,,,,,,,,,,http://influencemap.org/company/Standard-Chartered-a58045af4e05d6f801c40277a8f70389,Sustainable Finance
417,413912,done,Rabobank,,,,,,,,,,,http://influencemap.org/company/Co-peratieve-Rabobank-809cc99146b0580ecd63bf677b9747f3,Sustainable Finance
418,413991,done,Nordea,,,,,,,,,,,http://influencemap.org/company/Nordea-Bank-22b3f7aefd6557d1befab6d267721ad2,"Sustainable Finance, Engagement Analysis"
419,414070,done,Crédit Mutuel,,,,,,,,,,,http://influencemap.org/company/Cr-dit-Mutuel-2ee23af72fd55b3d170c0b7dc0b06282,Sustainable Finance
420,414150,done,Commerzbank,,,,,,,,,,,http://influencemap.org/company/Commerzbank-61c6c32db919a96cfdf6a4676aebcc46,Sustainable Finance
421,414229,done,CaixaBank,,,,,,,,,,,http://influencemap.org/company/CaixaBank-a1bfd251f134a77c3fa6dac63ef4bb05,Sustainable Finance
422,414308,done,ABN AMRO,,,,,,,,,,,http://influencemap.org/company/ABN-AMRO-0b4613563d0924bc0c90f3d03ce12819,Sustainable Finance
423,414387,done,Danske Bank,,,,,,,,,,,http://influencemap.org/company/Danske-Bank-139f3e95abe2d87210cceaea01963ca8,Sustainable Finance
424,414467,done,KBC Group,,,,,,,,,,,http://influencemap.org/company/KBC-Group-6df6c441b284888ea223d83da16fe800,Sustainable Finance
425,414546,done,Talanx,,,,,,,,,,,http://influencemap.org/company/Talanx-775c2edbe02a31d467af098744845156,Sustainable Finance
426,414625,done,CNP Assurances,,,,,,,,,,,http://influencemap.org/company/CNP-Assurances-ad18696e8deb6a72a3f82126e4649705,Sustainable Finance
427,414704,done,MAPFRE,,,,,,,,,,,http://influencemap.org/company/MAPFRE-25940a0318c1619dcb68ae100fb2659d,Sustainable Finance
428,414783,done,Hermes Investment Management,,,,,,,,,,,http://influencemap.org/company/Hermes-Investment-Management-439c8985c7b9569b51e68ee00368351b,"Sustainable Finance, Engagement Analysis"
429,414862,done,Sarasin & Partners,,,,,,,,,,,http://influencemap.org/company/Sarasin-Partners-0e85cdc208143d8cb59afb22ce96f328,"Sustainable Finance, Engagement Analysis, Engagement Analysis"
430,414941,done,Zevin Asset Management,,,,,,,,,,,http://influencemap.org/company/Zevin-Asset-Management-4a32e5316427373848cbe8683531a050,"Sustainable Finance, Engagement Analysis"
431,415020,done,Boston Trust Walden,,,,,,,,,,,http://influencemap.org/company/Walden-Asset-Management-15f756daaf86deae97af6edf0bfb815a,"Sustainable Finance, Engagement Analysis"
432,415099,done,Jupiter Fund Management,,,,,,,,,,,http://influencemap.org/company/Jupiter-Fund-Management-25ad51f70af4438ee446be37256aa782,Sustainable Finance
433,415178,done,Trillium Asset Management,,,,,,,,,,,http://influencemap.org/company/Trillium-Asset-Management-7b76d32a75fb8a024b739416b8b89aa9,"Sustainable Finance, Engagement Analysis"
434,418924,done,Polish Oil and Gas Company (PGNiG),https://en.pgnig.pl/news/-/journal/rss/2524914?doAsGroupId=1910852&refererPlid=10187&controlPanelCategory=current_site.content&_15_groupId=1910852,,,,,,,div,class,journal-content-article,http://influencemap.org/company/Polish-Oil-and-Gas-Company-PGNiG-d64fff92b5d54c4ac3faf1ae85f6d10a,Sustainable Finance
435,419936,done,Kinder Morgan,https://ir.kindermorgan.com/rss/PressRelease.aspx?LanguageId=1&CategoryWorkflowId=1cb807d2-208f-4bc3-9133-6a9ad45ac3b0&tags=,,,,,,,div,class,pane pane--content,http://influencemap.org/company/Kinder-Morgan-9471da944be60e45737f1eb71d7c67a1,Climate Change
436,420644,done,Capital Group,,,,,,,,,,,http://influencemap.org/company/Capital-Group-c0fd72eaa9d64634ac96c3878b72fcbc,Engagement Analysis
437,420906,done,3M,https://investors.3m.com/rss/pressrelease.aspx,,,,,,,div,class,module_body,http://influencemap.org/company/3M-f13dc7e1fa147cdac051b14f3ebbbc24,Climate Change
438,421012,done,Abbott Laboratories,https://abbott.mediaroom.com/press-releases?pagetemplate=rss,,,,,,,div,class,wd_body wd_news_body,http://influencemap.org/company/Abbott-Laboratories-ffe13ee5bf094ccbb4129be341e052b8,Climate Change
439,421118,done,Abbvie Inc,https://news.abbvie.com/rss.cfm?feed_id=1,,,,,,,div,class,row pr_article_body,http://influencemap.org/company/Abbvie-Inc-13dc512cd26716a52566c0b4bde14514,Climate Change
440,421224,done,Accenture,https://newsroom.accenture.com/news/rss.xml,,,,,,,div,id,tek-wrap-centerwell,http://influencemap.org/company/Accenture-b9eb227c52a1336fc39d13e0760e4891,Climate Change
441,421330,done,Adobe,https://news.adobe.com/rss/PressRelease.aspx,,,,,,,div,class,module_body,http://influencemap.org/company/Adobe-8f5e67e0f1e6c0eb565eab3d5a763503,Climate Change
442,421436,done,Allergan,,,,,,,,,,,http://influencemap.org/company/Allergan-b258cbc99fa26025d8e6473b7b3bb904,Climate Change
443,421542,done,Allstate Corporation,,,,,,,,,,,http://influencemap.org/company/Allstate-Corporation-bb05725b8cfc52083d8326fed6c42655,Climate Change
444,421648,done,Altria Group,http://platform.mi.spglobal.com/irweblinkx/rss/prfeed.aspx?iid=4087349,,,,,,,div,id,content,http://influencemap.org/company/Altria-Group-a3c4a4a8fffdce52753db183574e8b6d,Climate Change
445,421754,done,American Express,,,,,,,,,,,http://influencemap.org/company/American-Express-341cffe54f036b4593254bc464038912,Climate Change
446,421860,done,American International Group,,,,,,,,,,,http://influencemap.org/company/American-International-Group-70d119c587c723e2137d48ca1947fdf8,Climate Change
447,421966,done,Bank Of America,http://investor.bankofamerica.com/rss/news-releases.xml?items=15,,,,,,,div,class,node__content,http://influencemap.org/company/Bank-Of-America-bf1bc73d9bf51fc904365193669853c9,"Climate Change, Finance and Climate, Engagement Analysis, Sustainable Finance"
448,422072,done,Biogen,,,,,,,,,,,http://influencemap.org/company/Biogen-96230c40c27b89f2dbf1ef8fda73690a,Climate Change
449,422178,done,Booking Holdings,https://ir.bookingholdings.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/Booking-Holdings-55700f07364c4ee0fac7000b846d2cf6,Climate Change
450,422284,done,Bristol Myers Squibb,https://news.bms.com/rss/pressrelease.aspx,,,,,,,div,class,module_container module_container--content,http://influencemap.org/company/Bristol-Myers-Squibb-11d1afe99f676f1f93f2ac8aa87b481a,Climate Change
451,422390,done,Capital One Financial,https://ir-capitalone.gcs-web.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/Capital-One-Financial-c6016889a0dc9aa62ef291ccefb5bd58,Climate Change
452,422496,done,Celgene Corp,,,,,,,,,,,http://influencemap.org/company/Celgene-Corp-3192d64f4c4f7a9252e1fc40807233d5,Climate Change
453,422602,done,Charter Communications,https://investor.spectrumbrands.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/Charter-Communications-300817b3ccdcadb95728c6f3394a1b99,Climate Change
454,422708,done,Citigroup,https://www.citigroup.com/citi/news/xml/news_rss.xml,,,,,,,div,class,press-content text-container,http://influencemap.org/company/Citigroup-ab9e337a1a987ccfe3685f410327918e,"Climate Change, Finance and Climate, Engagement Analysis"
455,422814,done,Costco,https://investor.costco.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/Costco-3ef11be7812872e1dd660fc144caf924,Climate Change
456,422920,done,Danaher,http://investors.danaher.com/press-releases?pagetemplate=rss,,,,,,,div,id,wd_printable_content,http://influencemap.org/company/Danaher-1458badeb29b81d88effbf42a21cf8a4,Climate Change
457,423026,done,Eli Lilly,https://investor.lilly.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/Eli-Lilly-973d12880697f787a1e07ef73c578876,Climate Change
458,423132,done,Emerson Electric,,,,,,,,,,,http://influencemap.org/company/Emerson-Electric-179421f21c34e1679173edb3abfdb7f1,Climate Change
459,423238,done,Fedex,,,,,,,,,,,http://influencemap.org/company/Fedex-54811ef5232e63c0052e529fec3e8adf,Climate Change
460,423344,done,General Dynamics,https://investorrelations.gd.com/rss/pressrelease.aspx,,,,,,,div,class,module_body,http://influencemap.org/company/General-Dynamics-8c5ad5aaf99552e781a65bed6dea389e,Climate Change
461,423450,done,Gilead Sciences,,,,,,,,,,,http://influencemap.org/company/Gilead-Sciences-96cd552f9c7018d79516eb2657f9a3d0,Climate Change
462,423556,done,Kraft Heinz,http://ir.kraftheinzcompany.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/Kraft-Heinz-2acfa52ee3fce60aa3fabb0e8370faf7,Climate Change
463,423662,done,Lowes Companies,,,,,,,,,,,http://influencemap.org/company/Lowes-Companies-d4095d8de30a367bb00956a0323f7af3,Climate Change
464,423768,done,Mastercard,https://newsroom.mastercard.com/feed/,,,,,,,div,id,main-content,http://influencemap.org/company/Mastercard-8f55256c350e4eacad5491bf815891f6,Climate Change
465,423874,done,Mcdonalds,,,,,,,,div,class,article-container__body,http://influencemap.org/company/Mcdonalds-b7327814a74f6355558c8746a1597585,Climate Change
466,423980,done,Medtronic,https://news.medtronic.com/press-releases?pagetemplate=rss,,,,,,,div,class,wd_inner_body,http://influencemap.org/company/Medtronic-a993c3d4c10366b89ff6408700d93bac,Climate Change
467,424086,done,Metlife,https://investor.metlife.com/rss/pressrelease.aspx,,,,,,,div,class,pane pane--content,http://influencemap.org/company/Metlife-c73e1ee8bdc4eedecf6cf9f6357d1581,Climate Change
468,424192,done,Morgan Stanley,https://www.morganstanley.com/press-releases.msfeed.xml,,,,,,,div,class,body,http://influencemap.org/company/Morgan-Stanley-519c02772a41f1416c348fc8f654109e,"Climate Change, Engagement Analysis, Sustainable Finance, Finance and Climate"
469,424298,done,Netflix,https://www.netflixinvestor.com/rss/pressrelease.aspx,,,,,,,div,class,pane pane--content,http://influencemap.org/company/Netflix-6c95e6a96a9797be4e8390e4e00787bd,Climate Change
470,424404,done,Nike Inc,https://investors.nike.com/rss/pressrelease.aspx,,,,,,,div,class,ModuleBody,http://influencemap.org/company/Nike-Inc-48d014b2c52802205b80df3a852dac39,Climate Change
471,424510,done,Nvidia,https://nvidianews.nvidia.com/releases.xml,,,,,,,div,class,article,http://influencemap.org/company/Nvidia-7d8870752186edf6f1e1aa60ba302626,Climate Change
472,424616,done,Paypal Holdings,https://newsroom.paypal-corp.com/news?pagetemplate=rss,,,,,,,div,id,wd_printable_content,http://influencemap.org/company/Paypal-Holdings-3573a7987b736f135f198de25de4a02b,Climate Change
473,424722,done,Raytheon,http://investor.raytheon.com/rss/news-releases.xml,,,,,,,div,class,node__content xn-content,http://influencemap.org/company/Raytheon-a3383e72bae3a1af2c1314b083c74142,Climate Change
474,424828,done,Simon Property Group,https://investors.simon.com/rss/news-releases.xml,,,,,,,div,class,ir-content,http://influencemap.org/company/Simon-Property-Group-35a55cb2cbd4470c84174cd034b5e815,Climate Change
475,424934,done,Starbucks,https://investor.starbucks.com/rss/pressrelease.aspx,,,,,,,div,class,module_body,http://influencemap.org/company/Starbucks-72f90412951239598ef22e1f4440170a,Climate Change
476,425040,done,Target,https://corporate.target.com/article/all/feed,,,,,,,article,class,article--primary-content,http://influencemap.org/company/Target-f7382a043f80e9db23ed15a26ec03e85,Climate Change
477,425146,done,Texas Instruments,https://news.ti.com/feeds/news-releases.xml,,,,,,,div,id,content-details,http://influencemap.org/company/Texas-Instrument-07effd7a6d0ca5fe21f613e78f06a61f,Climate Change
478,425252,done,Union Pacific,https://www.uprr.com/ucm/rss/jas/media/rss.xml,,,,,,,div,class,main-content,http://influencemap.org/company/Union-Pacific-da4a891a3303f7f3afefddb3a52594e6,Climate Change
479,425358,done,U.S. Bancorp,,,,,,,,,,,http://influencemap.org/company/U-S-Bancorp-1b7ca45063eb59b4a9b0321421963486,Climate Change
480,425464,done,Visa,https://investor.visa.com/rss/PressRelease.aspx?LanguageId=1&CategoryWorkflowId=00000000-0000-0000-0000-000000000000&tags=,,,,,,,div,class,ModuleBody,http://influencemap.org/company/Visa-561c3df01fd7af4b911cf558479a88a5,Climate Change
481,425570,done,Wells Fargo,,,,,,,,,,,http://influencemap.org/company/Wells-Fargo-edfc446a82c92d23f50913205d8ea1c4,"Climate Change, Finance and Climate, Engagement Analysis"
482,425902,done,Fidelity Investments,,,,,,,,,,,http://influencemap.org/company/Fidelity-Investments-865b2627dda3c46554522c526c1efc32,Engagement Analysis
483,428474,done,Uber,https://investor.uber.com/rss/PressRelease.aspx,,,,,,,div,class,module_body,http://influencemap.org/company/Uber-f732b31995a868ba49834d9838e84617,Climate Change
484,429517,done,TD Bank,,,,,,,,,,,http://influencemap.org/company/TD-Bank-e2414a01bd4ec6a6432e10cdc65e1ebc,"Engagement Analysis, Finance and Climate"
485,430418,done,"Skanska (Ignore, please delete)",,,,,,,,,,,http://influencemap.org/company/Skanska-41aea1161efbdabec35db69f9cf7d9c9,
486,433845,done,,,,,,,,,,,,http://influencemap.org/company/-b33aaa6282ae253d2877f8daa67f2613,
487,433846,done,Pimco,,,,,,,,,,,http://influencemap.org/company/Pimco-014fdb2ad555c8dd667ea76aeaa913f0,Engagement Analysis
488,435020,done,Uniper,,,,,,,,,,,http://influencemap.org/company/Uniper-a4b162b6a6f7212c015efb8988fb8631,Climate Change
489,439754,done,Boral Limited,,,,,,,,,,,http://influencemap.org/company/Boral-Limited-81988f5e6ed056b8ea6fdfd6b37f0737,Climate Change
490,446862,done,Peabody,,,,,,,,,,,http://influencemap.org/company/Peabody-13f510ad2a3cef2fa396450deec8ea89,Climate Change
491,447042,done,Legg Mason,,,,,,,,,,,http://influencemap.org/company/Legg-Mason-58f7f94a49e09613323113fea79fdd4c,"Sustainable Finance, Engagement Analysis"
492,447121,done,Ameriprise Financial,,,,,,,,,,,http://influencemap.org/company/Ameriprise-Financial-1cf033efe63eec5cb87e93681edfd264,Sustainable Finance
493,447200,done,DZ Bank,,,,,,,,,,,http://influencemap.org/company/DZ-Bank-49f8997405b735c73bec235195cfb8d9,Sustainable Finance
494,447279,done,Aegon,,,,,,,,,,,http://influencemap.org/company/Aegon-4c45a23a3b349693b873d1f9509accda,Sustainable Finance
495,447358,done,Munich Re,,,,,,,,,,,http://influencemap.org/company/Munich-Re-4ee0148e9e99d126176b00af2398349c,Sustainable Finance
496,447437,done,Phoenix Group,,,,,,,,,,,http://influencemap.org/company/Phoenix-Group-c71e1fdce03f6b99853b28af15feda98,Sustainable Finance
497,447516,done,NN Group,,,,,,,,,,,http://influencemap.org/company/NN-Group-cbffd5d551430fa21b121e738a46b2dc,Sustainable Finance
498,447595,done,Swiss Life,,,,,,,,,,,http://influencemap.org/company/Swiss-Life-5060d56b93b308d5a629689e691669f3,Sustainable Finance
499,447674,done,Swiss Re,,,,,,,,,,,http://influencemap.org/company/Swiss-Re-37a0a5aebb6782996325bb5ddfb8ef32,Sustainable Finance
500,447753,done,Covea,,,,,,,,,,,http://influencemap.org/company/Covea-b010d08b7701aa123ab2182034e6e796,Sustainable Finance
501,447832,done,Groupama,,,,,,,,,,,http://influencemap.org/company/Groupama-18b8bac738b2040e7a8a8afea9f3fe9d,Sustainable Finance
502,447911,done,Ageas,,,,,,,,,,,http://influencemap.org/company/Ageas-ae1195f60c4ea1440e7fd297cccc71c2,Sustainable Finance
503,447990,done,Achmea,,,,,,,,,,,http://influencemap.org/company/Achmea-a3ff9a276c1d9d91ecf0c525d680b2c6,Sustainable Finance
504,448069,done,Unipol,,,,,,,,,,,http://influencemap.org/company/Unipol-a85c86ba898138370f9fc29831154dcf,Sustainable Finance
505,448148,done,PZU,,,,,,,,,,,http://influencemap.org/company/PZU-5ff63c152ef23105f76971db7402b7da,Sustainable Finance
506,448287,done,Baloise,,,,,,,,,,,http://influencemap.org/company/Baloise-c092050e18a1b9beeed75ab360ca7451,Sustainable Finance
507,448425,done,KLP,,,,,,,,,,,http://influencemap.org/company/KLP-939e6857c6ec82f89406f1b9d50022c9,Sustainable Finance
508,450482,done,Wellington Management,,,,,,,,,,,http://influencemap.org/company/Wellington-Management-844263b61c0deb6205f0fb5a8a0f6cf4,Engagement Analysis
509,451200,done,M&G,,,,,,,,,,,http://influencemap.org/company/M-G-58e4e1d0db35a079bf4bb2c5600a542a,Engagement Analysis
510,451762,done,Mirova,,,,,,,,,,,http://influencemap.org/company/Mirova-95cd14a0e0b736b82959030a74874a15,Engagement Analysis
511,452216,done,DNCA Investments,,,,,,,,,,,http://influencemap.org/company/DNCA-Investments-c6806b656623c2d9477c0d5352aacfc7,Engagement Analysis
512,452537,,Ostrum Asset Management,,,,,,,,,,,http://influencemap.org/company/Ostrum-Asset-Management-dfde6d25c9b763b523a2617b8fd4e737,Engagement Analysis
513,452736,,"Loomis, Sayles & Company",,,,,,,,,,,http://influencemap.org/company/Loomis-Sayles-Company-f1bd7dd897b01157d5f6e7661e00723b,Engagement Analysis
514,453453,,Sumitomo Mitsui Trust Holdings,,,,,,,,,,,http://influencemap.org/company/Sumitomo-Mitsui-Trust-Holdings-25959bc8e0556c1113eb27170a243fa4,Engagement Analysis
515,453710,,Nikko Asset Management,,,,,,,,,,,http://influencemap.org/company/Nikko-Asset-Management-bf8d31d2094d324e37929ba390371c51,Engagement Analysis
516,453968,,Lazard,,,,,,,,,,,http://influencemap.org/company/Lazard-87ccc7bb2a4d1ab1023abfa502e915d6,Engagement Analysis
517,485534,,Royal Bank of Canada,,,,,,,,,,,http://influencemap.org/company/Royal-Bank-of-Canada-dfb27dd0f3686f6495648cdb5c8f1538,"Engagement Analysis, Finance and Climate"
518,487442,,Triodos Bank,,,,,,,,,,,http://influencemap.org/company/Triodos-Bank-05f8d711e1240dee8b125849389d78d5,Sustainable Finance
519,487658,,DTE Energy,,,,,,,,,,,http://influencemap.org/company/DTE-Energy-f92d95366c33cb7d151054ec13019d8b,Climate Change
520,498455,,Sun Life Financial,,,,,,,,,,,http://influencemap.org/company/Sun-Life-Financial-a5d0063e7b870bf104dcc5d93065d52a,
521,498457,,AMG,,,,,,,,,,,http://influencemap.org/company/AMG-8006649b07ec37f27ae75c3de53d3141,Engagement Analysis
522,504507,,Eversource Energy,,,,,,,,,,,http://influencemap.org/company/Eversource-Energy-2487ac1e883432e90d110f71098df9a0,Climate Change
523,504605,,FirstEnergy Corp,,,,,,,,,,,http://influencemap.org/company/FirstEnergy-Corp-d57029fba295e3c278b7176914980a10,Climate Change
524,504703,,Entergy Corp,,,,,,,,,,,http://influencemap.org/company/Entergy-Corp-7de378e73a5cca00a0d3faa173766b7d,Climate Change
525,504801,,WEC Energy Group Inc,,,,,,,,,,,http://influencemap.org/company/WEC-Energy-Group-Inc-ba7ae7a1bbf87e08cce4e074235eaf2d,Climate Change
526,504899,,CMS Energy Corp,,,,,,,,,,,http://influencemap.org/company/CMS-Energy-Corp-edf475df92860580476cec7f0151eeea,Climate Change
527,504997,,Avangrid Inc,,,,,,,,,,,http://influencemap.org/company/Avangrid-Inc-ff086ef6f0a9bdab9587937261d5db14,Climate Change
